Pos X(inch),Pos Y(inch),Pos Z(inch)
-0.669,-0.669,0.0
-0.6606021533682154,-0.6575935898971669,-0.004115407583232594
-0.6632390931454787,-0.6452550117581634,-0.01061872372789714
-0.6646585185178421,-0.6612058315405904,-0.0010708770499104066
-0.6963232261975371,-0.6590260966307027,-0.003758979130143289
-0.6952412878508539,-0.6550052607390755,-0.013741661662981138
-0.6580453734059488,-0.6419358260164949,-0.013305779202681204
-0.6691822244201229,-0.6555834947566013,-0.003454664030310155
-0.6633521976867907,-0.659770883222902,0.023293637432258027
-0.6704250849461292,-0.6397937744960127,-0.0006453412212699924
-0.669,-0.634,0.0
-0.6710362551864866,-0.5779330483665278,-0.013260903268215366
-0.6585737768318817,-0.5387593174179268,0.0037981541582178804
-0.6471480059074325,-0.4799234406085991,0.0014790606176600456
-0.6713119611029321,-0.4094090022613669,-0.00959024190998985
-0.6572273488756974,-0.3870823055218756,-0.008478832435458708
-0.6677105231630287,-0.3360981617960116,0.009911186169349813
-0.6741189950213808,-0.28072031910184814,-0.004851685690770453
-0.6675230627091976,-0.22981368474812358,-0.011718580999155235
-0.6795687794797858,-0.19521413039520102,-0.0018834553406956887
-0.669,-0.134,0.0
-0.6792004681546244,-0.09285370934891578,0.0018989022770811875
-0.6735982199474913,-0.03546688453322744,0.009056340840433682
-0.6838089167010641,0.014717175959103605,-0.015630842960828478
-0.6469414856711388,0.0679462668460922,-0.005150242225050405
-0.6763189659660832,0.11006144560232045,0.011260146165060948
-0.6585718066675802,0.16701400463464275,0.011009693468241565
-0.6774112457840744,0.20865885662674635,0.0137919940050844
-0.6627726280215797,0.24645584037737758,-0.00313761517335605
-0.6675287315054264,0.30405765492534315,-0.001547006139472013
-0.669,0.366,0.0
-0.6614088957687588,0.4001229807120081,0.004361676357053565
-0.6316516684257718,0.42219909227858604,0.015529992999811905
-0.5916827008672072,0.4548507177333362,0.01688654073212609
-0.5977218173522468,0.4908351489479847,0.00683814111978523
-0.5861956686084064,0.5245017564675518,-0.001984324106472219
-0.5533318441797849,0.545832029183854,0.013087174431571981
-0.5528643822601756,0.5712400314432395,-0.0006002358550509815
-0.5129414245081589,0.6195996854779614,0.010585018193326131
-0.4957024868769472,0.6440723719205771,-0.01005540722999967
-0.478,0.669,0.0
-0.43153245396464723,0.6808282644148377,-0.014036710378566429
-0.3883414469422562,0.6646586830709165,-0.0018123939175054866
-0.3224357536329968,0.6495711378039334,-0.0016161508101611123
-0.2804339840983636,0.6694789371775228,-0.010191982038537951
-0.21633001555882644,0.6913150192405371,0.017196976806583594
-0.17845430117787284,0.6636386399750173,0.008079273662593384
-0.12232718896632493,0.6498464655157203,-0.014223911419960288
-0.08383017196027198,0.6473073384303345,-0.01079132111725738
-0.018621841562440872,0.650144727071014,0.001973901244271901
0.022,0.669,0.0
0.06981308482339835,0.6740258532136367,0.00235283094480744
0.1447496826846465,0.6638591979151384,-0.0059717373013867875
0.17923356112517788,0.6643742079343364,-0.011424483725330043
0.2218482072278875,0.6736465508859569,-0.010112854202932002
0.29347470647049917,0.6621454560413506,-0.001025559490489113
0.3383080691397493,0.6679307083391333,0.006957332629476062
0.37527238696977405,0.6707529760109716,-0.010464971414987749
0.4566829294902761,0.6668090312896956,0.0030909507911482366
0.5166666063176802,0.6681802812150182,0.0025276843644420426
0.547,0.669,0.0
0.5696080887709214,0.6337372646851364,0.0009786832390172437
0.5757903186823929,0.5915836114258701,0.021506816413527936
0.5781313652038736,0.5472908526742255,0.001660316099000635
0.5981741429272922,0.5091103542566173,0.009059471183538262
0.6200565576217597,0.49495933197742964,0.013181621150746933
0.6028758950841675,0.4528050610245381,-0.0053829399949715615
0.639578406231231,0.40725140787849,0.00351440619616429
0.65402181070257,0.37131577761418455,0.013428403731305502
0.6684810756551774,0.33387136814873497,-0.006007843688487882
0.669,0.297,0.0
0.673404728954959,0.2670163354346447,0.0017664762696433583
0.6708545734839004,0.2026625689173116,0.010658370512567308
0.6820569196139719,0.1407725075701897,0.006396737112252423
0.662318312738905,0.10599440373594882,-0.001981887171227893
0.6593318584265274,0.05162091615852768,0.0011519932560330951
0.6709119098484359,0.004709438264268752,-0.0037673382801979368
0.6710926679722634,-0.055019102882289415,0.0013869848052145905
0.6477184602045085,-0.10018838737332475,-0.0005587642077034353
0.6679059671413634,-0.1349692254056872,0.002023402810649924
0.669,-0.203,0.0
0.674898659521692,-0.26772230436280575,-0.011655852407642796
0.660499136406663,-0.2917593234439757,-0.0046489207531930825
0.6522159940303576,-0.3508050467622253,-0.024541465086218347
0.6631929231910041,-0.38105668814268806,-0.009149140367912733
0.6537470701157817,-0.44759208595524497,-0.004597341195827409
0.6489732008353047,-0.48309291111944036,0.011872106119565476
0.6646791841915275,-0.5386578815672588,-0.004879203065745897
0.6448904122155672,-0.5589142605434526,0.0005717417143969032
0.6270652398385579,-0.618786981830446,-0.00102129270810851
0.64,-0.669,0.0
0.5834306680225875,-0.6676765459719873,0.0027924151871225426
0.5366401486066508,-0.6790720566855687,-0.0009171152868415343
0.487907241984377,-0.6708793849573553,-0.00012876590222350771
0.4237905035889663,-0.667659584705905,-0.0055221647235113224
0.3629147282317427,-0.6667334792769316,-0.02322491274129565
0.34744179299794264,-0.6699179844494616,-0.0065414231507817016
0.2736268901792593,-0.6760939165345901,0.011041453077716642
0.21640771442353063,-0.6566421040640055,0.013104294661633653
0.1757460295493475,-0.6844182042918129,-0.001108221338411587
0.115,-0.669,0.0
0.07301805405246126,-0.6713745768386266,-0.009966624705798828
0.010159953288468722,-0.6597796764242494,-0.006019824622798975
-0.028745304529652592,-0.676634354572706,-0.020981909985042263
-0.08139321063384759,-0.6721239029849019,0.0032614727636271646
-0.11794446435724597,-0.6628968792963382,-0.01085341717872036
-0.20272042963979123,-0.6797940774518881,-0.007545905926865466
-0.23304598003835622,-0.6799410196603433,-0.00959933543650163
-0.29666610440208735,-0.6541867943653112,8.980041466708138e-05
-0.334532189999688,-0.6789497487905236,-0.016234839332029072
-0.385,-0.669,0.0
-0.4070090472136548,-0.6615418158687786,0.013716534517156515
-0.40479220276770483,-0.6586490644509185,-0.010065902381939123
-0.4128764537834397,-0.664099277356908,-0.004478826984797142
-0.4542170850275088,-0.6498044204182933,-0.009456577680209586
-0.4447944061245459,-0.6560154247561852,0.002489220552161386
-0.4814992336514182,-0.6404847343306161,0.008700434009501134
-0.47472648563293296,-0.656422357762342,-0.013419691714151558
-0.48488075993401186,-0.6364086720038808,0.01108918546089832
-0.5150723381752632,-0.6327272625931876,-0.011907530039665421
-0.516,-0.624,0.0
-0.4640340773612788,-0.6230913990566547,0.008802915002587628
-0.4192891987906399,-0.6147470208221162,0.008011824693398147
-0.3654616705013886,-0.638002424911041,-0.023502256787712273
-0.29289836697080807,-0.6251678646507781,0.02370386701033882
-0.2564334636603437,-0.6204928947302772,-0.010528050227565408
-0.22621834175192185,-0.6236133605008047,-0.0030872861002290714
-0.1675983812195862,-0.6217314335950634,-0.0010533955133324154
-0.11741821536792664,-0.642986941945,0.004673522578180865
-0.0668032618167186,-0.6229872969547378,-0.010028539781344341
-0.016,-0.624,0.0
0.022282556824564648,-0.6339713333938768,0.0019155681921976548
0.10030921732516453,-0.6297320301482672,0.0010072267478865161
0.13429566461843942,-0.6260540732196803,0.005520929854976437
0.2008897415869262,-0.6138496805779615,0.0039602548712594264
0.2358556872861674,-0.6427148393214059,0.005184950514781397
0.2875275374905108,-0.6345039495427001,-0.0028609645364122177
0.34408997781258305,-0.6271699626112076,-0.0001498703154766024
0.37582607658574624,-0.6144153928855081,-0.016104703509444783
0.4275856439531944,-0.6416178900569651,0.00678037320494411
0.484,-0.624,0.0
0.4786027410002068,-0.6115400890930979,0.00940917369303532
0.47791749872648515,-0.609472100486061,0.004073706744928874
0.43679112811848697,-0.5858347317191034,0.00028077244998044786
0.432825796453796,-0.6112503941929751,0.00377559296404365
0.4263173485364288,-0.6000529446384137,0.0021092514920773853
0.4228947705280047,-0.5701453994877139,-0.009256109049931
0.42043290826424046,-0.5944029621757487,-0.008151493143269812
0.4075168022018793,-0.5949739353498089,0.0046022150390663446
0.39716366168976885,-0.5886240742494657,0.006140939584580083
0.382,-0.579,0.0
0.31623790778935973,-0.5834287224463672,-0.004039940878272603
0.2724547667382269,-0.5680173407403759,-0.010302614355411122
0.2035317212458843,-0.595640045808539,0.002697669356958924
0.17923945980710845,-0.6003888701902,-0.007516587041606715
0.13420383800412802,-0.584392268941127,0.0006563368733286508
0.08722610114589434,-0.5764050448397984,0.015237039986058019
0.03151020833753714,-0.5687705520275063,-0.002497605542008363
-0.022321525800512967,-0.5767071202732689,0.014457304328168025
-0.06470133813658815,-0.5897655774908523,0.00042439486163263685
-0.118,-0.579,0.0
-0.16973264007852423,-0.5785951853599083,-0.003198703705084305
-0.21997499908590323,-0.5813948136496272,-0.004039020286944592
-0.24694555783207592,-0.5885172965096553,-0.002042857241008255
-0.32332851724774636,-0.5762858400795009,-0.02104971408093775
-0.37972493033321303,-0.5818986317230854,-0.009771179516382606
-0.4337125768756467,-0.5833373800587217,0.008258245361267978
-0.4656777895244343,-0.5827034824746576,0.012867509602463275
-0.5203165765619061,-0.5851133312299774,-0.008564761139304407
-0.5638382205005353,-0.5881350165555111,0.008070845316926001
-0.618,-0.579,0.0
-0.5778280101266651,-0.5762934748201148,-0.00799602318148757
-0.56047924162823,-0.5644312474902073,-0.005290941197633407
-0.5040498253462239,-0.5662432147057813,-0.019057355261972924
-0.4832114866773978,-0.5563588896817455,0.002668000139560402
-0.4368028860733796,-0.5440675508192945,0.00649401187358272
-0.4013952555904378,-0.5374704773701109,-0.008689486490784824
-0.3704157482793558,-0.5460178972219377,0.004407763962888039
-0.3518927699222269,-0.5555488401527957,0.0020925842749176795
-0.30890187214419157,-0.5271446960912319,-0.01736377200351779
-0.273,-0.534,0.0
-0.21910460200768725,-0.5315609554805415,0.003461889262016454
-0.16135591926250917,-0.5376606520463613,-0.013731297806263382
-0.10869481368936178,-0.5418309007325316,0.006678111746913628
-0.054328127646051674,-0.5386656015597371,0.0065952531630267125
0.0009693225158416315,-0.5420468047001559,0.013887464577907785
0.04248213079930174,-0.527933656688524,-0.001220006677139047
0.07792373378762023,-0.5316765634626617,-0.008796288260922467
0.14335616168606646,-0.5300503382163423,-0.014842064767293658
0.20565715209761506,-0.5239198220032432,0.003635597616665092
0.252,-0.534,0.0
0.29345339911925594,-0.5217797526604626,0.01051021875535208
0.3383052821155608,-0.513921792600285,0.000138885458386797
0.3625473099660966,-0.5183503566507945,-0.001765118839576906
0.4058472434609334,-0.5193483164761317,-0.01584523508279532
0.4358401389983103,-0.5118085346343666,-2.8910348463099307e-05
0.47878456863558366,-0.508380449243933,0.005364260322705146
0.5222622367853441,-0.48932362438602983,0.014981873568739956
0.5511911880311203,-0.5127423753701678,-0.001531860916271344
0.5993304006271901,-0.5124772262221083,2.7886208692743396e-06
0.639,-0.489,0.0
0.6023135247611323,-0.5025218052201462,-0.019333289745113696
0.5438794266925925,-0.49454773677589436,0.018280995014166405
0.48862259001231195,-0.4806270851335804,-0.006836568298068675
0.43852584428129876,-0.4824724824773037,0.012606400634885256
0.3777046221418636,-0.47785719329578014,0.013286468612740465
0.32970672756653274,-0.47809345190345554,-0.004137621257342127
0.2961837156228327,-0.5089926634389222,-0.0031336224253247264
0.23387679190699281,-0.4932117194016778,0.0029719612303077993
0.178276937015194,-0.4866168322266352,-0.006413392260059143
0.139,-0.489,0.0
0.088059262946984,-0.47228982349368775,-0.006246525243239392
0.030403383329826186,-0.4970237006812876,-0.0012323713467569828
-0.012075200650773542,-0.4859843035764389,0.003317575819405571
-0.05367506304546533,-0.49180613764431885,-0.0010753430297088618
-0.11845614991958688,-0.49715374509244986,-0.0059089558969542865
-0.16078501812583737,-0.49097720704689957,-0.009778018742405178
-0.20467959890956366,-0.4814091978522205,-0.010849485008797987
-0.25465606613885516,-0.4953895175008854,0.002409249222042755
-0.31878352508128505,-0.4868284714287382,0.01565670243961396
-0.361,-0.489,0.0
-0.37545180815869567,-0.481860013659191,-0.0235995638153804
-0.3967542830656036,-0.4902262811931225,0.02633987714848424
-0.4112552410478346,-0.4647474685971259,0.011643588289990072
-0.41677435989446526,-0.48959494547963384,0.0033581285275102834
